return_id,order_id,order_item_id,product_id,customer_id,return_reason,return_status,refund_amount,created_at
76847,272428,634692,7131,52288,Defective or damaged,approved,39.42,2023-11-22 20:33:28
76848,1877768,4374937,4408,1203,Defective or damaged,refunded,123.28,2022-02-19 17:43:09
76849,1369716,3191600,3208,3688,Quality not as expected,approved,44.77,2023-10-28 18:25:41
76850,1005532,2342312,8220,36273,Not as described,refunded,27.76,2023-01-11 17:54:11
76851,885839,2063416,5197,51964,Defective or damaged,refunded,41.28,2023-10-11 11:14:24
76852,920441,2144241,1747,46898,Wrong item received,rejected,14.93,2021-08-10 11:01:39
76853,1942159,4524627,250,14932,Changed my mind,received,609.69,2022-12-30 05:20:24
76854,1650004,3843397,5386,95316,Wrong item received,refunded,410.63,2023-02-23 18:46:43
76855,372599,868659,1428,96541,Changed my mind,refunded,28.54,2022-02-26 02:35:37
76856,949078,2210932,8151,89400,Wrong item received,refunded,20.99,2020-07-27 17:38:24
76857,1831679,4267315,1323,21917,Item no longer needed,refunded,19.35,2021-08-03 03:05:25
76858,863367,2011210,1278,31466,Changed my mind,refunded,43.59,2019-07-19 06:55:26
76859,1046116,2436962,2269,94980,Not as described,refunded,156.79,2023-07-13 17:12:25
76860,762585,1776375,1734,2635,Defective or damaged,received,41.2,2022-11-09 22:17:55
76861,1538741,3584671,1236,45885,Arrived too late,refunded,9.19,2023-01-28 07:00:03
76862,368351,858700,3760,31717,Defective or damaged,received,41.69,2020-03-05 19:44:47
76863,910040,2119950,1028,6751,Arrived too late,approved,17.59,2019-11-03 10:42:15
76864,1583734,3689250,8289,95990,Changed my mind,refunded,117.37,2021-10-03 11:22:24
76865,1765839,4113644,6048,52988,Defective or damaged,requested,31.31,2022-04-25 13:04:36
76866,51459,120593,2523,12846,Defective or damaged,refunded,12.88,2021-02-25 04:17:18
76867,633609,1475895,4329,24348,Defective or damaged,refunded,19.57,2023-08-26 20:53:45
76868,1055692,2459139,3069,59861,Defective or damaged,approved,29.23,2023-07-17 17:34:39
76869,1695470,3949448,4590,2544,Better price found elsewhere,refunded,28.59,2022-09-05 11:11:18
76870,745211,1735999,6706,6154,Changed my mind,refunded,20.72,2022-07-24 16:59:16
76871,448527,1045040,3984,26630,Defective or damaged,refunded,22.33,2023-06-27 12:03:31
76872,956668,2228554,8125,40022,Not as described,refunded,187.38,2020-08-09 17:55:37
76873,127917,298291,7062,61216,Wrong item received,rejected,184.79,2019-12-23 12:13:59
76874,903754,2105331,2978,16615,Wrong item received,refunded,34.4,2023-03-26 10:51:07
76875,250866,584497,3396,84697,Item no longer needed,received,56.5,2023-01-22 19:32:59
76876,1771930,4127815,4879,87598,Changed my mind,refunded,243.58,2022-12-23 14:37:45
76877,1202939,2801805,9795,3124,Defective or damaged,received,300.88,2023-02-21 19:07:21
76878,1135912,2645831,1299,89766,Wrong item received,refunded,28.58,2021-12-09 07:27:27
76879,111240,259381,9587,93886,Quality not as expected,received,20.23,2021-03-26 10:03:53
76880,1777911,4141649,673,12433,Quality not as expected,refunded,90.58,2022-05-21 01:19:30
76881,823345,1918301,8532,24529,Defective or damaged,refunded,180.7,2022-07-14 23:21:39
76882,1328389,3095153,5248,70826,Defective or damaged,rejected,40.14,2021-01-07 21:36:33
76883,507622,1182079,2360,3175,Better price found elsewhere,received,140.88,2023-10-25 07:40:39
76884,1012747,2359243,7500,44191,Wrong item received,approved,32.86,2020-07-16 08:46:19
76885,1857502,4327786,4461,72029,Changed my mind,requested,89.72,2021-12-01 11:57:09
76886,1788776,4167059,5274,22422,Not as described,rejected,205.83,2020-12-26 05:10:17
76887,528790,1231377,9823,59055,Item no longer needed,refunded,26.52,2020-12-19 14:22:59
76888,1362294,3174317,8427,76808,Wrong item received,refunded,125.13,2021-12-28 05:18:37
76889,532892,1241022,5316,536,Changed my mind,refunded,42.01,2023-01-30 03:56:47
76890,1136905,2648159,1239,17278,Item no longer needed,refunded,146.35,2023-10-22 21:22:28
76891,1574191,3667140,1376,13291,Changed my mind,refunded,19.07,2022-09-19 14:10:00
76892,337817,787424,560,90765,Item no longer needed,refunded,164.46,2022-11-02 23:44:39
76893,619536,1443130,7461,79249,Defective or damaged,refunded,120.09,2021-11-19 07:49:19
76894,773046,1800763,7332,55677,Changed my mind,refunded,75.77,2020-12-18 15:40:57
76895,1392702,3244773,4896,50420,Defective or damaged,refunded,300.1,2023-07-28 19:18:33
76896,1443824,3363458,1185,91717,Wrong item received,approved,66.23,2023-10-12 08:14:03
76897,712503,1659826,7821,12099,Wrong item received,refunded,32.72,2022-02-21 00:02:10
76898,769025,1791454,4651,16842,Arrived too late,refunded,8.58,2019-09-03 10:56:42
76899,1252762,2918777,7125,27667,Defective or damaged,refunded,25.89,2023-11-10 01:35:02
76900,1359677,3168174,9757,40457,Changed my mind,received,99.66,2022-04-11 07:25:43
76901,461526,1075140,5843,71493,Changed my mind,requested,42.67,2023-04-30 10:56:44
76902,377175,879293,1445,98537,Not as described,received,93.05,2020-04-30 18:46:55
76903,1285283,2994616,1218,71991,Defective or damaged,requested,84.44,2021-01-10 16:14:26
76904,129438,301855,4872,89383,Changed my mind,refunded,59.95,2019-12-15 05:22:13
76905,229886,535693,2657,94435,Item no longer needed,refunded,164.91,2019-05-24 20:09:22
76906,208246,485412,2259,43469,Wrong item received,received,15.51,2022-08-02 13:27:17
76907,1563974,3643280,6436,97752,Quality not as expected,refunded,45.43,2019-11-03 03:51:41
76908,871616,2030614,5927,33863,Better price found elsewhere,refunded,27.98,2021-07-09 08:50:41
76909,1645942,3833927,7051,32656,Item no longer needed,rejected,56.63,2019-10-12 04:16:14
76910,9322,21665,3755,22865,Better price found elsewhere,refunded,557.35,2021-08-29 07:50:17
76911,230853,538042,6129,65712,Not as described,refunded,11.54,2022-01-03 09:43:13
76912,777223,1810480,7830,60742,Quality not as expected,refunded,39.32,2021-06-06 18:12:16
76913,769452,1792431,4171,5509,Defective or damaged,refunded,170.07,2019-03-04 11:06:24
76914,864981,2015001,2184,68671,Defective or damaged,refunded,41.71,2021-09-05 21:33:29
76915,492911,1147850,4671,32216,Wrong item received,refunded,118.27,2022-06-19 05:30:59
76916,414335,965632,7915,75594,Arrived too late,approved,43.25,2022-12-17 09:48:03
76917,115786,269967,9548,56687,Item no longer needed,approved,65.12,2023-04-22 09:41:31
76918,630866,1469462,7035,11845,Arrived too late,refunded,13.39,2023-07-29 10:28:22
76919,292502,681791,3176,84699,Arrived too late,refunded,11.43,2023-06-17 05:25:28
76920,92897,216917,3319,6412,Defective or damaged,refunded,27.65,2023-07-11 06:24:08
76921,1240586,2890146,1728,39056,Wrong item received,refunded,58.25,2020-02-11 11:31:23
76922,277178,645888,8963,79085,Defective or damaged,rejected,163.5,2023-05-24 14:40:39
76923,1625645,3786687,4904,19663,Item no longer needed,requested,44.03,2022-12-19 06:11:17
76924,1157141,2695125,8962,20073,Not as described,refunded,51.47,2022-12-02 08:23:53
76925,897289,2090106,453,40099,Defective or damaged,refunded,1888.96,2023-06-19 03:09:50
76926,221717,516727,5416,91757,Defective or damaged,refunded,107.2,2021-12-22 14:52:39
76927,1587966,3699132,571,16110,Wrong item received,refunded,92.8,2022-12-06 04:46:22
76928,218552,509370,4276,13658,Item no longer needed,approved,18.85,2019-05-04 08:27:38
76929,582148,1355765,342,10148,Not as described,refunded,96.28,2022-08-06 19:35:10
76930,1462393,3406681,5753,70022,Defective or damaged,refunded,142.68,2023-01-01 20:31:19
76931,1913890,4458843,3694,1791,Changed my mind,refunded,64.2,2020-08-13 07:56:21
76932,1981332,4616091,2423,77408,Not as described,refunded,60.45,2020-11-27 02:13:53
76933,18039,41998,6574,94648,Wrong item received,rejected,35.27,2023-03-11 14:14:38
76934,102123,238309,8343,56740,Wrong item received,approved,63.29,2021-09-11 15:51:42
76935,620873,1446218,2531,29381,Defective or damaged,refunded,33.12,2023-08-12 19:54:41
76936,1862185,4338762,956,13732,Changed my mind,refunded,156.09,2020-07-01 18:46:30
76937,1967056,4582791,1382,58917,Not as described,rejected,278.76,2023-04-20 18:56:43
76938,266908,621813,740,51667,Better price found elsewhere,refunded,238.37,2020-11-27 05:38:47
76939,1557668,3628704,2778,28872,Defective or damaged,rejected,157.19,2020-07-28 18:33:49
76940,1038763,2420009,2023,76486,Changed my mind,received,297.33,2022-12-16 16:06:43
76941,259513,604560,1185,6196,Quality not as expected,approved,291.12,2022-12-28 20:53:01
76942,259077,603517,5558,29353,Not as described,received,111.44,2023-11-11 01:51:48
76943,1851364,4313393,1079,84012,Defective or damaged,refunded,46.04,2019-09-16 13:24:13
76944,1448989,3375709,9894,20579,Wrong item received,approved,63.73,2023-09-23 18:00:14
76945,1826542,4255157,9455,42019,Defective or damaged,refunded,33.47,2022-12-16 00:00:09
76946,20721,48399,5714,25361,Defective or damaged,rejected,56.65,2020-05-02 10:34:13
76947,1748767,4073581,1996,57409,Arrived too late,requested,95.13,2022-12-27 13:33:53
76948,385021,897589,1824,80563,Arrived too late,refunded,44.01,2022-10-15 00:06:56
76949,1694040,3946101,6087,92930,Changed my mind,refunded,37.49,2022-08-22 00:30:08
76950,760114,1770756,7948,49289,Defective or damaged,refunded,190.02,2022-03-24 08:25:53
76951,872239,2032028,5786,57920,Changed my mind,refunded,486.41,2022-11-03 05:52:08
76952,1038483,2419365,3086,72101,Item no longer needed,refunded,16.85,2022-11-22 04:16:27
76953,438628,1022002,4232,12777,Defective or damaged,refunded,48.51,2022-03-03 03:32:42
76954,1734682,4041034,66,78891,Item no longer needed,refunded,70.62,2021-04-25 10:45:55
76955,1412882,3291675,4181,72781,Changed my mind,refunded,512.24,2020-08-06 01:50:16
76956,222390,518237,1756,4186,Defective or damaged,received,18.36,2023-07-27 22:48:24
76957,1212138,2823432,9154,57700,Defective or damaged,refunded,508.11,2023-12-02 03:07:49
76958,1201213,2797747,2437,28704,Better price found elsewhere,refunded,34.03,2021-12-20 11:07:19
76959,48268,113054,137,6775,Better price found elsewhere,approved,122.13,2023-07-07 04:56:23
76960,1705357,3972398,3941,73540,Wrong item received,refunded,105.92,2022-11-01 09:22:44
76961,1612925,3757092,4187,3612,Item no longer needed,refunded,246.39,2019-04-27 22:48:58
76962,153056,357011,6245,12958,Not as described,refunded,95.56,2021-01-13 19:56:40
76963,188646,439589,3337,24564,Wrong item received,approved,367.0,2021-12-20 07:04:54
76964,1670710,3891680,2199,73135,Defective or damaged,received,60.21,2022-06-25 04:35:15
76965,1998158,4655101,2758,82404,Arrived too late,refunded,80.96,2019-07-17 16:58:17
76966,49148,115087,7937,34163,Quality not as expected,refunded,22.16,2023-07-23 23:07:00
76967,1063061,2476312,7812,16779,Better price found elsewhere,refunded,20.81,2023-12-07 07:13:44
76968,1202645,2801112,2968,25398,Defective or damaged,refunded,89.18,2020-09-14 20:13:03
76969,1831300,4266418,2263,76633,Quality not as expected,received,148.6,2022-04-20 08:52:26
76970,422955,985695,8087,14314,Defective or damaged,approved,7.4,2023-05-29 07:43:42
76971,1020863,2378324,7349,30380,Quality not as expected,refunded,71.49,2023-07-02 16:21:40
76972,751537,1750863,8879,93436,Defective or damaged,refunded,35.84,2019-11-12 00:58:21
76973,302591,705451,4232,61486,Not as described,refunded,121.93,2023-09-22 15:48:47
76974,666620,1552808,8319,46520,Changed my mind,refunded,44.18,2023-08-26 11:18:41
76975,627952,1462654,9669,73109,Item no longer needed,refunded,31.2,2020-02-26 04:08:18
76976,1467151,3417605,7925,93629,Not as described,refunded,34.02,2022-01-12 13:17:26
76977,799661,1863047,3628,5491,Quality not as expected,approved,64.19,2022-07-06 15:31:56
76978,1315097,3064122,9585,36008,Not as described,refunded,1317.2,2023-10-04 16:51:15
76979,1432231,3336631,8814,52823,Better price found elsewhere,received,322.32,2020-02-29 01:51:18
76980,836779,1949502,932,32851,Wrong item received,received,26.04,2023-12-15 20:10:01
76981,1445350,3367105,4736,60602,Defective or damaged,received,80.89,2023-09-26 23:09:12
76982,693165,1614661,3524,9735,Wrong item received,received,68.04,2022-08-26 21:05:04
76983,1557407,3628067,1211,96852,Defective or damaged,refunded,31.98,2022-12-19 23:17:04
76984,1557411,3628074,3912,15477,Not as described,refunded,27.6,2022-03-24 19:46:00
76985,574461,1337802,1785,85763,Defective or damaged,refunded,426.77,2023-10-24 16:27:41
76986,839721,1956390,3775,89221,Arrived too late,refunded,741.17,2021-12-27 07:41:30
76987,1451376,3381254,8860,87423,Not as described,rejected,95.21,2023-02-26 06:06:00
76988,1088391,2535159,1160,84215,Changed my mind,refunded,54.03,2021-05-18 11:33:32
76989,1131306,2635091,398,34352,Changed my mind,refunded,32.36,2019-04-22 22:26:44
76990,1799840,4193058,7012,23373,Item no longer needed,refunded,365.2,2019-06-11 00:05:15
76991,912534,2125719,7982,81215,Item no longer needed,received,261.68,2023-11-13 09:44:21
76992,1302344,3034463,8346,1860,Changed my mind,refunded,88.35,2021-09-29 16:05:14
76993,1564667,3644899,3127,19124,Wrong item received,refunded,38.7,2021-01-29 01:33:22
76994,1981104,4615514,6111,99304,Changed my mind,refunded,34.56,2023-03-15 00:56:38
76995,660919,1539568,7580,89910,Defective or damaged,approved,29.38,2022-11-22 21:57:12
76996,700651,1632129,8177,80763,Changed my mind,refunded,21.66,2022-05-15 03:20:28
76997,182346,424908,5052,65899,Wrong item received,rejected,81.3,2023-10-24 22:30:07
76998,1680387,3914404,4334,51798,Quality not as expected,refunded,7.12,2022-06-06 08:14:16
76999,744311,1733924,2749,96419,Not as described,refunded,275.37,2020-01-09 04:43:51
77000,351265,818834,5675,70591,Not as described,refunded,352.22,2023-06-09 11:42:15
77001,1647621,3837901,6319,5929,Better price found elsewhere,refunded,18.72,2023-08-07 06:10:09
77002,370887,864705,9724,69213,Arrived too late,refunded,56.63,2023-02-19 22:44:35
77003,81696,190742,3297,82576,Defective or damaged,received,196.73,2022-03-20 19:51:26
77004,340090,792774,5637,21015,Defective or damaged,refunded,63.77,2021-12-23 21:54:58
77005,314967,734432,4944,75061,Changed my mind,received,87.89,2019-07-08 08:40:19
77006,123723,288393,8769,88358,Not as described,refunded,28.65,2023-08-09 18:32:42
77007,210596,490877,6030,8644,Changed my mind,refunded,120.54,2023-07-15 06:49:12
77008,1359920,3168689,3597,20956,Defective or damaged,refunded,23.65,2023-04-10 23:03:14
77009,918559,2139817,1260,84050,Not as described,refunded,135.6,2021-02-16 07:46:04
77010,645034,1502633,1612,34498,Wrong item received,refunded,13.12,2021-09-12 20:24:18
77011,1528303,3560189,9627,83986,Defective or damaged,received,253.12,2021-03-11 15:04:57
77012,1969668,4588887,3419,73548,Item no longer needed,refunded,87.25,2023-05-28 06:45:51
77013,775291,1805938,6379,99304,Better price found elsewhere,refunded,59.04,2022-11-23 08:17:42
77014,1308997,3049942,2470,51406,Defective or damaged,received,11.14,2019-08-19 23:47:17
77015,447869,1043517,3952,3573,Changed my mind,refunded,53.09,2020-12-08 18:09:52
77016,1160981,2704071,6406,71297,Changed my mind,refunded,66.71,2022-08-13 14:16:01
77017,1034997,2411215,4588,90365,Wrong item received,refunded,97.69,2021-11-04 02:13:43
77018,1186588,2763777,2033,41732,Defective or damaged,refunded,46.35,2021-12-08 14:19:38
77019,578731,1347782,485,24053,Not as described,refunded,147.49,2022-04-12 04:20:42
77020,1261730,2939628,1966,15815,Better price found elsewhere,refunded,44.37,2023-11-07 02:29:07
77021,231119,538643,411,47564,Defective or damaged,refunded,268.01,2022-10-12 02:24:12
77022,426340,993558,7637,89933,Defective or damaged,received,25.68,2023-06-22 00:26:31
77023,341803,796789,9400,49968,Not as described,refunded,30.13,2021-11-22 09:53:48
77024,1969668,4588886,2011,73548,Defective or damaged,refunded,137.51,2021-08-24 00:20:39
77025,1733838,4039088,7789,99929,Item no longer needed,refunded,104.41,2021-12-18 13:53:28
77026,375269,874870,1435,87310,Item no longer needed,refunded,120.07,2023-08-09 21:45:00
77027,1608620,3747059,7013,81735,Not as described,received,43.61,2023-05-30 02:13:36
77028,1736780,4045938,8262,18635,Not as described,requested,145.19,2020-11-29 03:55:04
77029,625839,1457759,8709,41791,Not as described,requested,77.23,2020-11-08 15:29:56
77030,1131205,2634832,4382,9078,Better price found elsewhere,refunded,172.04,2021-02-10 11:45:44
77031,1211123,2821119,2640,98024,Defective or damaged,refunded,175.57,2020-03-08 15:06:03
77032,1571888,3661719,1418,33065,Better price found elsewhere,refunded,39.96,2019-03-30 10:43:04
77033,1792204,4175158,9751,617,Better price found elsewhere,refunded,98.49,2022-07-11 10:19:21
77034,925648,2156207,3402,29142,Defective or damaged,refunded,38.6,2023-10-07 23:53:28
77035,1002997,2336651,8686,2800,Item no longer needed,refunded,7.78,2022-09-14 15:04:12
77036,401254,935280,1836,29945,Changed my mind,approved,197.78,2022-03-21 02:13:08
77037,1063541,2477455,4644,3128,Changed my mind,rejected,315.74,2022-12-01 19:10:07
77038,1638407,3816371,3471,99801,Changed my mind,approved,20.57,2022-11-29 15:48:47
77039,1094261,2548819,5167,89622,Changed my mind,received,806.17,2022-07-08 03:23:35
77040,755918,1761020,6678,31118,Not as described,refunded,20.7,2022-01-07 19:52:27
77041,336148,783534,4379,94127,Defective or damaged,refunded,29.47,2023-10-05 04:36:04
77042,1923855,4482175,7172,36623,Not as described,received,37.09,2022-09-07 20:51:45
77043,233436,543947,4087,78835,Quality not as expected,refunded,19.05,2023-08-08 16:25:32
77044,1532153,3569301,1446,44710,Defective or damaged,refunded,183.3,2021-11-29 11:02:28
77045,1000946,2331960,3694,7733,Better price found elsewhere,requested,30.86,2023-07-30 10:22:25
77046,1266411,2950616,4194,57016,Quality not as expected,received,59.99,2019-10-07 03:14:04
77047,1577238,3674084,1162,76918,Not as described,approved,23.62,2021-11-07 16:51:22
77048,1330453,3099859,1390,28973,Not as described,refunded,132.04,2022-06-03 20:35:24
77049,535459,1247089,9554,65360,Arrived too late,refunded,127.62,2021-03-10 12:39:20
77050,1254990,2923935,3890,54965,Wrong item received,received,85.22,2021-03-26 20:57:11
77051,1287037,2998736,1425,56500,Better price found elsewhere,approved,35.38,2023-09-20 20:31:33
77052,1127050,2625194,6330,69162,Not as described,refunded,19.72,2022-03-22 01:41:15
77053,635009,1479119,7969,82544,Wrong item received,approved,8.79,2023-10-29 16:27:19
77054,704162,1640314,9527,90746,Better price found elsewhere,refunded,22.57,2022-11-09 17:09:33
77055,1815636,4229734,5760,86942,Defective or damaged,rejected,43.41,2022-09-30 21:36:39
77056,1628288,3792795,8807,7044,Not as described,refunded,16.51,2021-08-22 11:19:03
77057,1806064,4207544,3289,57486,Defective or damaged,refunded,72.09,2023-07-13 18:55:17
77058,1917198,4466586,9475,8157,Defective or damaged,refunded,80.11,2019-01-11 20:18:00
77059,961942,2240974,8453,67662,Defective or damaged,received,33.37,2023-12-15 19:27:46
77060,14625,33950,2956,11690,Defective or damaged,received,68.22,2023-04-04 01:09:27
77061,402886,939093,1819,14677,Changed my mind,received,38.59,2021-12-02 17:25:29
77062,538336,1253710,9069,58670,Defective or damaged,refunded,38.19,2022-01-23 07:11:27
77063,413082,962677,2237,74346,Defective or damaged,refunded,63.97,2023-09-26 18:13:24
77064,1120889,2610840,5133,40485,Defective or damaged,approved,38.89,2021-11-30 14:35:20
77065,1215994,2832514,9922,15799,Not as described,received,54.05,2021-10-11 09:59:20
77066,733248,1708196,5069,66121,Better price found elsewhere,refunded,38.73,2021-03-13 20:04:37
77067,536274,1248944,6152,83332,Defective or damaged,received,549.55,2022-06-15 11:46:08
77068,744825,1735138,7196,59987,Changed my mind,refunded,178.2,2019-01-28 23:54:48
77069,490493,1142227,8534,96310,Defective or damaged,received,26.16,2023-03-02 15:25:55
77070,1714277,3993265,3081,54015,Defective or damaged,refunded,45.95,2023-11-26 07:58:14
77071,1608040,3745723,2083,8483,Better price found elsewhere,refunded,49.39,2023-12-22 13:22:24
77072,737550,1718232,7054,28951,Arrived too late,rejected,102.98,2023-04-29 23:01:57
77073,1617509,3767743,351,27750,Item no longer needed,refunded,22.53,2022-12-21 09:44:29
77074,1809276,4214845,5219,64325,Defective or damaged,refunded,350.55,2021-12-29 00:05:48
77075,824656,1921332,1273,15554,Changed my mind,rejected,220.47,2021-07-07 20:21:17
77076,1581623,3684347,2530,96252,Changed my mind,refunded,421.08,2023-09-21 05:14:50
77077,606009,1411555,2347,9997,Changed my mind,refunded,39.94,2022-04-28 11:08:49
77078,81756,190879,9259,29961,Defective or damaged,refunded,43.9,2022-12-17 08:15:39
77079,402754,938776,7282,13183,Not as described,refunded,148.41,2021-02-08 06:00:03
77080,1371496,3195686,6539,72269,Defective or damaged,refunded,46.15,2023-11-29 18:39:17
77081,1790039,4170077,5154,80885,Changed my mind,refunded,50.43,2021-12-12 18:08:26
77082,1052931,2452850,2309,95214,Not as described,refunded,41.82,2021-12-14 03:35:24
77083,846737,1972589,4356,3130,Changed my mind,rejected,53.02,2022-08-08 07:55:06
77084,7563,17564,6118,10307,Wrong item received,refunded,56.87,2023-07-16 14:03:50
77085,1556875,3626860,5232,32452,Changed my mind,received,34.77,2021-11-26 19:38:31
77086,1402070,3266649,2492,23918,Defective or damaged,refunded,73.9,2023-11-22 10:57:50
77087,788348,1836577,7416,38659,Defective or damaged,refunded,114.64,2022-08-01 08:13:21
77088,281571,656130,4169,81775,Item no longer needed,requested,170.27,2023-05-24 09:45:48
77089,1672767,3896433,2437,75074,Defective or damaged,received,179.87,2023-11-22 06:58:35
77090,1266236,2950187,4554,57210,Arrived too late,refunded,156.69,2023-05-10 14:20:40
77091,609551,1419847,6354,249,Not as described,refunded,59.5,2019-06-13 08:55:33
77092,1642594,3826267,2572,65970,Defective or damaged,rejected,17.04,2019-07-09 07:29:47
77093,639849,1490391,4668,24169,Not as described,refunded,110.64,2019-03-05 07:10:39
77094,259420,604352,2498,12292,Wrong item received,refunded,24.94,2021-11-13 15:29:41
77095,337827,787446,826,32074,Defective or damaged,received,269.47,2022-04-22 15:29:13
77096,1804334,4203550,3055,21821,Wrong item received,refunded,362.57,2023-09-14 10:06:58
77097,1513805,3526495,2547,93829,Changed my mind,refunded,30.78,2023-09-19 15:22:06
77098,529917,1234040,2947,10864,Wrong item received,approved,88.46,2021-12-09 10:28:48
77099,1973077,4596792,8202,65040,Wrong item received,refunded,60.81,2020-08-04 06:38:01
77100,1866152,4348005,7011,91540,Better price found elsewhere,received,122.18,2020-07-28 23:59:28
77101,596581,1389439,3034,68716,Defective or damaged,refunded,42.75,2022-04-07 16:32:55
77102,1353154,3152913,2553,1105,Not as described,refunded,48.61,2022-01-06 05:09:58
77103,845808,1970352,5081,21686,Not as described,refunded,71.3,2021-08-03 03:50:40
77104,1405190,3273797,4333,87300,Arrived too late,refunded,184.83,2021-04-18 15:56:19
77105,1065901,2482902,1997,54905,Changed my mind,refunded,100.15,2023-04-03 12:08:31
77106,1889930,4403123,9273,39446,Defective or damaged,received,555.54,2022-06-26 23:54:38
77107,1525306,3553225,23,12214,Item no longer needed,requested,26.52,2023-06-20 09:41:46
77108,1163235,2709307,7012,84370,Not as described,refunded,72.8,2023-10-25 03:01:04
77109,695,1544,9421,7903,Quality not as expected,rejected,1307.87,2022-08-01 14:05:25
77110,130593,304508,7279,79591,Not as described,refunded,39.11,2021-10-28 12:50:43
77111,96871,226078,4091,78110,Defective or damaged,approved,16.87,2021-12-16 12:49:56
77112,1391182,3241234,1485,72975,Wrong item received,refunded,73.79,2023-12-31 21:32:30
77113,1193517,2779830,6141,44989,Changed my mind,refunded,37.39,2020-04-18 10:15:39
77114,1169776,2724538,4599,88911,Item no longer needed,refunded,53.42,2023-03-17 15:26:14
77115,1510151,3517870,143,93734,Wrong item received,received,17.48,2023-10-17 21:01:58
77116,933299,2173881,2279,32475,Wrong item received,refunded,42.18,2023-07-07 16:24:10
77117,804719,1874818,6993,49140,Not as described,approved,63.24,2023-02-03 01:58:44
77118,753880,1756266,4851,44664,Arrived too late,refunded,135.55,2020-02-10 00:05:46
77119,975826,2273250,2604,91860,Arrived too late,refunded,30.95,2023-02-27 15:56:04
77120,820919,1912622,1165,53269,Not as described,refunded,33.08,2021-05-17 23:15:29
77121,1987330,4629999,9458,27133,Defective or damaged,refunded,69.98,2022-04-30 10:07:57
77122,1307806,3047130,6423,40301,Defective or damaged,rejected,40.2,2020-01-31 07:55:07
77123,418811,976000,1871,40170,Arrived too late,refunded,33.29,2021-07-13 20:28:42
77124,537293,1251322,3499,59160,Changed my mind,refunded,26.99,2021-02-01 17:14:17
77125,1214811,2829753,6429,36431,Arrived too late,refunded,32.09,2022-08-20 09:34:36
77126,786696,1832725,4704,78290,Not as described,refunded,37.14,2022-10-18 03:43:27
77127,204738,477246,7533,13467,Changed my mind,refunded,113.35,2022-10-03 04:07:35
77128,320590,747488,3016,58496,Item no longer needed,refunded,616.46,2022-08-27 20:41:09
77129,1189934,2771432,3166,82099,Item no longer needed,refunded,93.43,2022-12-18 12:37:59
77130,68675,160393,5846,20234,Arrived too late,received,35.01,2023-02-08 21:49:06
77131,191717,446842,2671,91231,Arrived too late,received,20.34,2023-02-06 00:20:30
77132,1302399,3034596,2034,90255,Better price found elsewhere,received,54.14,2019-11-26 07:08:02
77133,1281067,2984884,252,66529,Not as described,received,105.42,2022-06-06 07:06:17
77134,1891053,4405718,7629,31566,Arrived too late,refunded,162.28,2023-02-09 06:34:45
77135,1892798,4409797,5147,35808,Not as described,refunded,181.14,2023-11-15 07:21:36
77136,1712748,3989714,2932,53309,Wrong item received,refunded,159.69,2022-12-14 15:24:57
77137,1901345,4429649,2206,65238,Wrong item received,refunded,29.16,2020-11-08 06:28:25
77138,1083624,2524150,85,42578,Defective or damaged,refunded,39.77,2023-10-21 16:18:46
77139,1161191,2704546,4386,70966,Not as described,refunded,49.9,2019-12-22 15:32:58
77140,671384,1563958,1150,64513,Defective or damaged,received,12.86,2021-08-16 17:22:39
77141,143258,334114,1221,51608,Changed my mind,received,160.51,2021-02-22 09:04:47
77142,993122,2313626,837,15064,Defective or damaged,refunded,71.09,2023-02-28 16:38:19
77143,395351,921482,2765,84478,Defective or damaged,rejected,283.49,2021-11-02 07:54:15
77144,1620226,3774077,605,13017,Item no longer needed,refunded,108.44,2021-03-27 07:57:40
77145,1158610,2698562,2975,7776,Changed my mind,refunded,63.65,2020-10-08 16:51:46
77146,916737,2135577,2580,32072,Changed my mind,refunded,48.56,2022-06-17 08:33:44
77147,298677,696222,5597,74497,Not as described,refunded,161.63,2021-11-15 16:50:30
77148,1461441,3404451,4601,15782,Quality not as expected,refunded,759.09,2020-05-31 03:04:30
77149,764019,1779736,345,20064,Defective or damaged,approved,256.55,2023-06-25 19:51:40
77150,209858,489142,6405,5240,Defective or damaged,refunded,35.78,2022-05-04 05:43:44
77151,1617015,3766565,9615,5431,Changed my mind,refunded,42.72,2023-02-15 22:15:18
77152,1643826,3829121,7925,11592,Defective or damaged,refunded,33.98,2022-08-30 03:26:14
77153,1031681,2403472,6455,59083,Wrong item received,refunded,96.07,2021-04-07 01:03:26
77154,1300334,3029872,7702,80020,Changed my mind,refunded,87.25,2019-01-03 10:00:48
77155,516957,1203818,2097,18157,Item no longer needed,refunded,173.09,2022-04-21 09:02:55
77156,1194775,2782782,1028,12326,Changed my mind,refunded,41.71,2023-07-15 03:10:48
77157,816301,1901763,7140,96224,Arrived too late,approved,19.9,2022-09-24 18:03:00
77158,73690,171952,1870,54389,Wrong item received,refunded,449.32,2021-12-02 13:19:07
77159,1789637,4169127,2139,36745,Wrong item received,received,19.3,2023-09-02 21:32:21
77160,1264388,2945940,228,81420,Better price found elsewhere,refunded,13.54,2020-10-28 05:42:42
77161,300604,700767,9878,31723,Not as described,refunded,33.03,2022-12-17 22:14:48
77162,751816,1751512,212,69061,Defective or damaged,received,29.16,2021-10-22 13:27:26
