product_id,product_name,category,subcategory,supplier_id,unit_price,cost_price,weight_kg,is_active,created_at
8344,Premium Books Series 5667,Books,Fiction,917,26.53,13.02,13.88,False,2023-07-29 21:43:52
8345,Pro Sports Series 9185,Sports & Outdoors,Camping,613,28.76,11.47,3.14,True,2022-12-25 23:22:09
8346,Classic Electronics Series 4129,Electronics,Headphones,155,88.97,37.14,8.48,True,2021-09-07 03:51:55
8347,Standard Clothing Model 3025,Clothing,Jeans,175,32.53,13.9,12.92,False,2023-03-23 17:43:25
8348,Ultra Sports Pack 3311,Sports & Outdoors,Team Sports,872,74.41,40.24,19.81,False,2020-10-01 15:52:25
8349,Eco Electronics Pack 452,Electronics,Smartphones,781,193.45,112.22,4.03,True,2023-08-29 11:32:52
8350,Ultra Beauty Bundle 2984,Beauty & Personal Care,Fragrance,310,416.58,189.46,18.07,False,2021-04-26 14:08:37
8351,Standard Office Kit 4389,Office Supplies,Whiteboards,262,120.7,68.74,23.7,False,2022-02-17 12:25:08
8352,Essential Clothing Kit 1757,Clothing,Footwear,927,110.06,41.43,5.25,True,2023-12-26 16:54:23
8353,Eco Electronics Set 443,Electronics,Smart Home,599,106.61,66.01,5.76,True,2021-06-04 23:00:42
8354,Classic Home Collection 2348,Home & Garden,Kitchen,161,35.22,13.04,19.63,True,2021-12-16 07:47:05
8355,Standard Toys Bundle 6308,Toys & Games,Action Figures,649,32.08,18.95,3.45,True,2022-11-05 16:49:14
8356,Smart Clothing Range 1918,Clothing,Footwear,837,20.9,11.77,11.81,True,2019-01-30 21:39:51
8357,Ultra Electronics Line 5644,Electronics,Tablets,504,169.66,92.23,10.39,True,2023-11-03 00:26:41
8358,Smart Sports Range 3544,Sports & Outdoors,Running,940,95.44,35.15,12.83,True,2021-04-23 11:23:05
8359,Eco Food Range 5098,Food & Grocery,Organic,186,39.16,19.81,13.02,True,2023-07-31 06:33:58
8360,Elite Home Kit 7574,Home & Garden,Bedding,493,59.97,23.2,13.99,True,2021-06-10 18:22:27
8361,Elite Home Series 4034,Home & Garden,Furniture,38,47.75,23.01,20.47,True,2023-01-08 12:41:40
8362,Pro Office Series 6156,Office Supplies,Desk Accessories,752,22.52,9.03,10.76,False,2020-12-25 12:32:50
8363,Premium Toys Collection 6200,Toys & Games,Puzzles,812,77.32,30.65,5.47,True,2021-10-13 11:21:07
8364,Value Toys Series 2907,Toys & Games,Educational,836,47.94,25.01,19.67,True,2022-07-10 09:17:00
8365,Value Sports Bundle 8733,Sports & Outdoors,Cycling,544,31.0,13.49,24.48,True,2021-06-27 07:56:54
8366,Eco Office Series 7206,Office Supplies,Filing,899,19.88,11.55,3.23,False,2023-12-07 07:21:51
8367,Smart Toys Pack 1171,Toys & Games,Action Figures,738,67.77,28.86,6.59,False,2023-12-18 17:11:18
8368,Standard Automotive Range 2041,Automotive,Tools,618,42.42,19.12,24.44,True,2023-12-21 22:48:09
8369,Essential Toys Collection 2466,Toys & Games,Action Figures,59,24.51,12.93,5.62,True,2023-05-04 11:03:36
8370,Elite Toys Set 2242,Toys & Games,Educational,908,103.9,36.62,10.62,True,2019-09-27 00:05:06
8371,Essential Clothing Model 3207,Clothing,Footwear,612,49.39,29.76,2.18,True,2022-05-07 17:01:31
8372,Classic Clothing Range 3240,Clothing,Activewear,879,13.04,4.92,7.7,True,2023-02-01 16:09:36
8373,Eco Beauty Range 8825,Beauty & Personal Care,Vitamins,174,125.22,44.84,6.55,True,2023-12-01 03:22:59
8374,Classic Clothing Pack 6296,Clothing,Womens Tops,928,15.7,9.14,23.95,True,2022-07-01 14:41:56
8375,Premium Sports Line 6231,Sports & Outdoors,Camping,927,31.13,18.36,3.6,True,2019-12-10 15:52:38
8376,Standard Clothing Bundle 5309,Clothing,Jeans,653,45.92,24.85,7.82,True,2023-07-04 09:18:10
8377,Eco Beauty Edition 9923,Beauty & Personal Care,Hair Care,305,19.77,11.85,2.08,True,2023-01-07 21:23:55
8378,Classic Electronics Bundle 7137,Electronics,Cameras,982,572.44,357.88,16.83,False,2019-01-06 00:21:43
8379,Elite Beauty Set 4106,Beauty & Personal Care,Personal Hygiene,347,134.62,56.18,24.66,True,2019-10-27 00:13:12
8380,Smart Books Range 856,Books,Childrens,759,25.06,12.15,3.91,True,2023-10-25 19:40:31
8381,Standard Electronics Edition 9722,Electronics,Headphones,69,154.06,72.63,15.72,True,2023-12-22 17:50:19
8382,Standard Sports Series 3198,Sports & Outdoors,Running,490,89.62,35.89,3.92,True,2020-07-03 21:25:24
8383,Classic Clothing Collection 8873,Clothing,Dresses,490,98.05,42.12,5.74,True,2023-11-03 19:21:04
8384,Elite Clothing Bundle 4919,Clothing,Mens Tops,576,86.16,40.73,13.6,True,2023-05-09 12:22:52
8385,Premium Clothing Bundle 2534,Clothing,Womens Tops,154,51.24,19.5,23.75,True,2021-04-15 01:00:50
8386,Elite Electronics Pack 5468,Electronics,Headphones,561,126.95,73.25,11.93,True,2022-01-31 23:38:27
8387,Pro Office Collection 4149,Office Supplies,Whiteboards,723,26.66,14.2,11.32,True,2022-08-04 06:32:06
8388,Value Electronics Set 972,Electronics,TVs,502,123.31,77.3,3.51,True,2021-04-14 02:25:22
8389,Premium Books Set 4688,Books,Education,919,45.41,16.32,14.13,True,2021-09-12 16:26:21
8390,Essential Clothing Collection 2171,Clothing,Mens Tops,236,74.36,40.54,11.61,True,2023-05-22 22:51:03
8391,Standard Books Kit 8427,Books,Business,220,39.8,23.31,8.43,True,2022-10-13 20:50:22
8392,Pro Clothing Pack 9669,Clothing,Womens Tops,194,48.81,24.56,18.29,True,2023-09-01 06:31:34
8393,Essential Books Collection 8111,Books,Childrens,259,47.8,30.58,7.52,True,2020-12-23 18:55:18
8394,Smart Toys Pack 3528,Toys & Games,Board Games,495,59.23,21.41,22.58,True,2022-07-20 16:34:15
8395,Premium Toys Range 1433,Toys & Games,Educational,973,49.08,24.9,21.83,True,2023-04-10 03:23:04
8396,Eco Electronics Kit 7811,Electronics,Smart Home,484,163.99,72.79,12.22,False,2023-07-11 11:11:41
8397,Smart Books Set 1162,Books,Childrens,149,11.63,7.47,22.71,True,2021-12-13 19:11:57
8398,Eco Clothing Bundle 2843,Clothing,Dresses,430,42.88,27.32,24.04,True,2023-09-12 08:35:08
8399,Value Electronics Pack 8433,Electronics,Cameras,365,300.71,113.99,1.01,True,2019-09-07 00:57:32
8400,Value Home Bundle 6458,Home & Garden,Bedding,167,85.88,40.19,21.33,True,2023-12-10 18:05:18
8401,Pro Home Kit 8442,Home & Garden,Lighting,846,20.99,8.74,10.12,True,2023-12-14 07:39:27
8402,Classic Home Bundle 6231,Home & Garden,Garden Tools,550,65.32,39.13,24.88,True,2023-12-20 01:44:37
8403,Essential Toys Edition 8268,Toys & Games,Video Games,28,7.37,4.6,8.64,True,2023-08-19 08:41:33
8404,Eco Clothing Edition 8601,Clothing,Activewear,453,77.61,47.78,20.85,True,2023-10-30 00:31:18
8405,Value Clothing Pack 7706,Clothing,Activewear,813,86.94,39.74,5.59,True,2022-06-16 03:23:07
8406,Standard Electronics Collection 3032,Electronics,Tablets,614,348.81,153.71,23.26,True,2023-12-21 14:39:28
8407,Eco Toys Pack 5372,Toys & Games,Board Games,62,90.81,50.21,18.59,True,2019-12-20 17:42:05
8408,Elite Sports Model 6225,Sports & Outdoors,Camping,509,103.28,65.0,7.17,True,2020-10-19 19:26:36
8409,Eco Clothing Model 8709,Clothing,Activewear,785,41.95,15.46,17.21,True,2023-03-02 13:02:05
8410,Ultra Toys Kit 8018,Toys & Games,Video Games,168,70.11,25.75,10.94,False,2022-06-22 09:53:41
8411,Classic Sports Edition 8206,Sports & Outdoors,Cycling,231,85.38,40.22,21.5,True,2020-12-16 22:31:36
8412,Classic Home Kit 7862,Home & Garden,Garden Tools,622,28.08,13.35,0.25,True,2021-11-02 01:55:11
8413,Premium Sports Collection 4496,Sports & Outdoors,Camping,35,17.09,8.51,13.13,False,2023-03-16 03:23:09
8414,Premium Books Model 9622,Books,Science and Tech,722,42.06,21.02,17.06,True,2023-12-11 16:06:57
8415,Premium Books Range 6669,Books,Childrens,697,46.3,22.65,9.98,True,2023-02-12 03:31:00
8416,Standard Clothing Line 9667,Clothing,Womens Tops,213,98.58,57.65,11.88,True,2020-01-01 06:27:47
8417,Classic Electronics Kit 699,Electronics,Tablets,281,178.51,103.44,6.08,True,2019-07-09 18:53:10
8418,Pro Electronics Set 3494,Electronics,Headphones,511,123.25,70.89,10.49,True,2020-12-23 03:55:57
8419,Ultra Books Kit 3696,Books,Business,479,31.97,14.32,23.04,True,2022-03-16 09:08:00
8420,Premium Automotive Line 3425,Automotive,Tools,271,30.71,10.92,9.68,True,2023-01-28 09:08:31
8421,Premium Home Range 7506,Home & Garden,Decor,879,78.28,46.71,24.71,False,2020-11-26 02:03:53
8422,Classic Electronics Bundle 3940,Electronics,Headphones,761,216.84,136.21,11.69,True,2023-07-13 05:37:15
8423,Standard Toys Line 6586,Toys & Games,Outdoor Play,659,41.79,21.82,15.55,True,2022-12-25 21:35:34
8424,Elite Beauty Edition 3681,Beauty & Personal Care,Vitamins,179,46.69,18.03,0.22,True,2023-03-18 14:02:40
8425,Elite Automotive Series 5113,Automotive,Interior Accessories,141,40.1,15.94,4.76,True,2021-01-25 13:28:02
8426,Ultra Books Line 7063,Books,Fiction,96,12.49,7.58,8.96,True,2022-05-04 23:06:32
8427,Classic Automotive Kit 6278,Automotive,Interior Accessories,351,67.79,37.21,8.27,True,2019-02-14 03:40:19
8428,Ultra Electronics Bundle 9461,Electronics,Headphones,718,87.45,37.06,18.01,True,2021-02-23 12:06:15
8429,Ultra Electronics Set 2675,Electronics,Tablets,25,87.18,35.39,13.76,True,2022-12-19 02:09:15
8430,Essential Electronics Model 6229,Electronics,Cameras,768,75.18,32.9,5.5,True,2023-12-20 06:03:43
8431,Premium Toys Range 4270,Toys & Games,Outdoor Play,723,47.19,20.88,15.18,True,2021-08-29 07:25:58
8432,Eco Electronics Bundle 9120,Electronics,TVs,151,157.41,93.69,3.36,False,2022-01-12 16:03:25
8433,Classic Home Bundle 1488,Home & Garden,Bedding,723,87.22,54.0,21.7,False,2019-12-31 22:24:57
8434,Value Home Line 2300,Home & Garden,Kitchen,81,41.58,17.69,18.77,True,2019-06-22 17:12:58
8435,Pro Clothing Bundle 1476,Clothing,Dresses,827,47.55,19.38,8.71,True,2020-10-16 02:53:54
8436,Premium Automotive Pack 4934,Automotive,Tools,492,54.07,27.89,1.3,True,2022-11-01 17:24:28
8437,Eco Electronics Bundle 7382,Electronics,Headphones,912,93.74,48.77,19.59,True,2023-12-13 10:26:48
8438,Standard Clothing Set 8600,Clothing,Outerwear,864,17.34,7.25,6.16,True,2021-12-02 07:01:41
8439,Premium Beauty Model 5860,Beauty & Personal Care,Hair Care,479,23.93,14.25,6.55,True,2023-12-31 20:26:50
8440,Elite Electronics Pack 3871,Electronics,Headphones,307,34.37,21.52,10.85,True,2022-11-16 04:01:41
8441,Value Books Model 9667,Books,Non-Fiction,373,34.62,12.96,15.25,True,2023-06-25 09:38:47
8442,Eco Beauty Set 774,Beauty & Personal Care,Fragrance,621,29.6,17.1,0.96,True,2020-12-29 02:13:48
8443,Ultra Food Edition 7722,Food & Grocery,Beverages,138,26.81,13.42,20.66,False,2022-05-03 19:40:24
8444,Premium Automotive Bundle 8492,Automotive,Interior Accessories,456,37.83,15.46,0.95,True,2023-09-16 21:54:09
8445,Eco Clothing Series 5611,Clothing,Mens Tops,439,65.33,31.28,4.45,True,2019-12-09 08:43:40
8446,Premium Sports Range 7081,Sports & Outdoors,Fitness Equipment,378,38.06,19.1,5.75,True,2021-12-18 14:33:51
8447,Pro Electronics Range 7491,Electronics,Laptops,958,159.73,83.98,21.25,True,2021-08-03 19:21:37
8448,Value Clothing Set 7760,Clothing,Outerwear,813,39.09,14.08,18.67,True,2022-02-03 09:34:45
8449,Classic Electronics Edition 7186,Electronics,Headphones,962,127.29,71.15,15.3,True,2023-11-08 04:17:04
8450,Elite Clothing Bundle 6800,Clothing,Footwear,281,45.53,22.88,8.97,True,2022-08-24 14:17:06
8451,Premium Automotive Set 6121,Automotive,Car Electronics,186,33.47,18.14,13.87,True,2022-09-27 11:05:52
8452,Value Clothing Line 8251,Clothing,Dresses,603,8.18,4.95,1.37,True,2021-08-23 17:13:06
8453,Value Sports Line 5294,Sports & Outdoors,Cycling,64,41.54,21.59,21.67,True,2023-05-21 22:44:14
8454,Essential Home Collection 4573,Home & Garden,Bedding,684,138.42,85.63,17.33,True,2020-02-04 21:53:12
8455,Ultra Home Range 6364,Home & Garden,Decor,664,16.4,9.64,16.7,True,2023-05-15 18:06:59
8456,Eco Office Model 504,Office Supplies,Stationery,754,25.71,13.86,24.61,True,2020-11-13 04:25:37
8457,Ultra Clothing Series 3042,Clothing,Activewear,819,206.89,108.5,13.38,True,2021-02-24 13:54:09
8458,Classic Books Bundle 7336,Books,Childrens,319,55.82,26.77,1.92,True,2021-10-11 21:25:13
8459,Eco Home Bundle 3930,Home & Garden,Decor,664,78.04,47.91,5.78,True,2021-05-08 22:41:57
8460,Smart Electronics Edition 4451,Electronics,Cameras,816,348.35,165.13,4.1,True,2021-05-20 00:20:10
8461,Classic Home Line 1343,Home & Garden,Lighting,532,19.73,7.03,23.54,True,2023-08-16 14:19:04
8462,Elite Beauty Pack 5983,Beauty & Personal Care,Fragrance,544,66.79,24.05,3.28,True,2020-06-02 00:04:28
8463,Standard Electronics Line 1450,Electronics,Smartphones,674,1188.15,745.76,0.66,True,2020-11-11 13:01:53
8464,Ultra Electronics Range 4925,Electronics,Headphones,989,183.22,70.66,7.62,True,2021-12-10 05:32:14
8465,Eco Electronics Collection 8320,Electronics,Cameras,52,1020.81,598.27,3.14,True,2022-11-18 00:24:07
8466,Smart Beauty Collection 8501,Beauty & Personal Care,Makeup,255,19.08,11.54,15.55,True,2022-12-25 13:20:43
8467,Premium Toys Pack 9056,Toys & Games,Action Figures,38,112.89,58.18,5.67,False,2021-08-23 01:34:09
8468,Value Sports Collection 1380,Sports & Outdoors,Camping,782,38.61,23.24,21.08,True,2023-06-28 16:41:12
8469,Smart Home Series 4628,Home & Garden,Furniture,152,82.18,31.39,3.66,True,2020-04-15 03:09:08
8470,Standard Automotive Kit 3831,Automotive,Car Electronics,483,143.77,93.41,3.9,True,2020-11-07 08:09:45
8471,Ultra Beauty Collection 1712,Beauty & Personal Care,Vitamins,885,22.55,11.93,15.23,True,2020-05-20 19:45:16
8472,Elite Beauty Bundle 2042,Beauty & Personal Care,Skincare,979,7.92,4.8,2.14,True,2022-10-14 18:16:34
8473,Elite Beauty Line 1268,Beauty & Personal Care,Hair Care,200,65.93,28.48,1.36,True,2023-06-04 15:35:14
8474,Value Books Collection 6002,Books,Business,264,17.44,7.73,4.68,True,2023-08-01 10:49:01
8475,Value Home Bundle 727,Home & Garden,Decor,134,63.02,24.96,13.22,True,2023-12-22 21:22:56
8476,Ultra Automotive Pack 9046,Automotive,Exterior,746,148.91,84.13,13.74,True,2023-03-05 16:40:13
8477,Elite Food Series 3381,Food & Grocery,Snacks,971,11.79,4.21,9.68,True,2023-05-19 00:07:58
8478,Ultra Electronics Kit 5568,Electronics,TVs,881,283.25,108.33,11.73,True,2022-02-28 14:54:48
8479,Standard Electronics Pack 3321,Electronics,Smart Home,171,78.54,31.56,11.43,True,2023-06-22 01:07:06
8480,Elite Food Collection 5494,Food & Grocery,Condiments,499,47.26,26.34,11.49,True,2022-10-25 01:29:49
8481,Essential Clothing Edition 4196,Clothing,Womens Tops,823,32.74,17.89,6.73,False,2019-08-01 05:25:00
8482,Smart Automotive Line 5059,Automotive,Tools,461,106.77,57.28,4.32,False,2023-06-30 08:04:26
8483,Essential Home Pack 4596,Home & Garden,Kitchen,411,6.21,2.94,9.85,True,2023-07-17 17:11:48
8484,Eco Electronics Pack 3223,Electronics,Smartphones,792,153.09,96.5,11.64,True,2022-04-15 04:32:53
8485,Ultra Electronics Kit 9996,Electronics,Laptops,860,361.96,231.25,23.84,True,2020-09-03 22:22:10
8486,Value Electronics Pack 2358,Electronics,Laptops,579,174.4,80.38,18.74,True,2023-03-17 21:46:18
8487,Premium Clothing Line 8998,Clothing,Womens Tops,6,79.74,40.5,21.55,True,2023-05-06 07:26:23
8488,Pro Home Pack 4378,Home & Garden,Furniture,578,140.36,78.37,9.72,True,2021-10-15 14:14:28
8489,Premium Toys Collection 239,Toys & Games,Board Games,993,15.38,6.62,14.36,True,2020-05-09 13:48:06
8490,Classic Office Edition 5006,Office Supplies,Printers and Ink,144,34.04,19.7,18.58,True,2019-11-23 02:16:22
8491,Premium Home Kit 4717,Home & Garden,Kitchen,441,18.37,10.67,4.67,True,2020-03-19 20:35:12
8492,Ultra Sports Collection 5779,Sports & Outdoors,Team Sports,62,71.69,35.86,11.54,True,2023-10-13 16:11:35
8493,Premium Sports Bundle 6716,Sports & Outdoors,Running,987,23.11,10.97,8.77,True,2022-07-26 22:45:33
8494,Classic Sports Collection 6747,Sports & Outdoors,Team Sports,745,127.1,68.92,13.74,True,2022-08-30 14:47:43
8495,Standard Sports Collection 9601,Sports & Outdoors,Water Sports,725,28.33,10.05,7.37,True,2023-07-18 21:48:02
8496,Smart Electronics Series 294,Electronics,Cameras,449,451.48,273.93,8.93,False,2021-05-21 14:43:00
8497,Value Electronics Bundle 7833,Electronics,Tablets,146,275.36,167.8,20.82,False,2022-09-24 04:59:02
8498,Ultra Electronics Range 8499,Electronics,Cameras,251,137.95,69.19,19.46,True,2023-05-02 22:12:12
8499,Ultra Electronics Pack 2545,Electronics,Laptops,113,65.24,23.16,10.24,True,2021-07-09 00:32:52
8500,Premium Toys Series 6612,Toys & Games,Outdoor Play,592,18.38,8.48,2.54,True,2022-05-19 12:48:46
8501,Ultra Clothing Set 3828,Clothing,Dresses,422,43.3,21.07,7.21,True,2020-06-04 03:40:48
8502,Elite Automotive Bundle 3817,Automotive,Tools,658,111.69,67.26,18.33,True,2022-01-23 10:45:25
8503,Essential Food Range 3538,Food & Grocery,Snacks,782,44.02,15.86,18.92,True,2023-08-17 15:01:53
8504,Pro Office Kit 7873,Office Supplies,Filing,497,15.34,7.71,8.18,True,2021-08-16 16:09:17
8505,Pro Food Range 3929,Food & Grocery,Beverages,666,151.2,73.76,23.5,True,2020-08-06 00:33:51
8506,Pro Clothing Line 8551,Clothing,Jeans,582,19.12,7.96,12.59,True,2023-07-29 10:25:28
8507,Essential Sports Line 9717,Sports & Outdoors,Fitness Equipment,779,25.65,10.85,21.97,True,2020-07-15 12:05:33
8508,Essential Electronics Pack 9154,Electronics,Headphones,2,321.63,168.62,13.29,True,2023-10-10 04:16:43
8509,Premium Beauty Kit 7779,Beauty & Personal Care,Hair Care,281,91.38,58.54,0.4,True,2023-04-28 01:36:50
8510,Classic Automotive Collection 7659,Automotive,Interior Accessories,762,334.64,196.73,2.58,True,2020-09-06 04:40:12
8511,Premium Automotive Kit 5681,Automotive,Tools,451,39.02,19.51,2.72,True,2023-12-02 15:42:06
8512,Elite Home Bundle 1506,Home & Garden,Bedding,250,180.68,94.36,17.97,True,2021-02-10 06:51:43
8513,Classic Toys Line 5229,Toys & Games,Outdoor Play,445,206.94,108.07,21.52,True,2021-03-20 16:16:46
8514,Smart Electronics Collection 3177,Electronics,Laptops,680,188.38,105.58,13.19,True,2023-12-11 00:56:02
8515,Standard Electronics Kit 7125,Electronics,Smart Home,926,52.29,23.59,21.37,True,2022-12-14 13:28:41
8516,Eco Toys Kit 6943,Toys & Games,Puzzles,9,34.73,19.2,9.36,True,2023-11-04 08:55:26
8517,Ultra Home Pack 3533,Home & Garden,Decor,414,49.97,21.3,2.64,True,2021-02-22 04:42:22
8518,Eco Office Bundle 7287,Office Supplies,Whiteboards,490,173.43,102.48,6.55,True,2023-02-05 17:55:38
8519,Ultra Electronics Collection 7472,Electronics,Smartphones,405,598.19,378.12,3.04,True,2022-12-31 07:26:59
8520,Value Automotive Series 9249,Automotive,Interior Accessories,854,37.37,19.37,22.16,False,2022-12-27 04:06:55
8521,Pro Home Pack 593,Home & Garden,Storage,301,43.84,16.28,6.05,True,2022-11-03 14:23:45
8522,Value Beauty Kit 6239,Beauty & Personal Care,Personal Hygiene,140,62.83,35.41,18.79,True,2023-12-07 04:28:21
8523,Standard Beauty Edition 2376,Beauty & Personal Care,Fragrance,554,32.37,20.34,1.88,True,2022-12-16 20:07:00
8524,Classic Food Edition 9561,Food & Grocery,Organic,124,36.5,23.11,19.4,False,2022-05-16 01:37:10
8525,Eco Clothing Line 2202,Clothing,Activewear,693,28.48,17.75,2.22,True,2023-07-08 00:07:54
8526,Value Food Series 5106,Food & Grocery,Snacks,670,22.11,11.48,23.7,True,2023-12-01 23:15:03
8527,Smart Electronics Line 258,Electronics,Cameras,302,154.68,96.74,16.05,False,2019-07-13 22:09:59
8528,Smart Electronics Model 8288,Electronics,Headphones,582,561.9,241.85,16.94,False,2020-05-25 18:03:10
8529,Elite Home Pack 5910,Home & Garden,Decor,347,42.75,16.81,17.06,True,2021-02-24 05:51:55
8530,Smart Beauty Line 5667,Beauty & Personal Care,Fragrance,738,35.35,17.43,6.94,True,2022-05-26 00:23:53
8531,Eco Home Kit 3794,Home & Garden,Bedding,975,84.19,30.25,11.13,False,2023-12-21 12:37:16
8532,Eco Beauty Bundle 6967,Beauty & Personal Care,Makeup,60,36.21,13.51,22.64,True,2021-12-29 10:01:52
8533,Premium Toys Set 7074,Toys & Games,Action Figures,633,67.15,35.62,5.25,True,2023-12-06 22:06:17
8534,Smart Clothing Model 6708,Clothing,Footwear,567,14.55,8.17,13.24,True,2019-11-25 20:02:37
8535,Pro Food Pack 8908,Food & Grocery,Organic,310,103.17,40.4,8.14,True,2023-05-13 02:18:52
8536,Ultra Electronics Pack 5009,Electronics,Smartphones,926,1473.67,666.69,19.11,True,2022-04-02 09:08:25
8537,Pro Automotive Line 5442,Automotive,Exterior,847,110.35,65.36,11.46,True,2021-08-10 22:32:03
8538,Elite Clothing Line 9716,Clothing,Womens Tops,255,54.52,22.37,8.63,True,2023-08-06 01:43:17
8539,Premium Sports Collection 480,Sports & Outdoors,Team Sports,59,52.89,32.64,14.87,True,2023-06-08 20:28:46
8540,Value Home Series 9399,Home & Garden,Lighting,548,32.07,16.63,2.74,True,2021-08-11 03:29:50
8541,Elite Electronics Kit 627,Electronics,Headphones,58,1135.52,599.56,14.04,True,2020-07-28 21:50:10
8542,Premium Clothing Set 2379,Clothing,Mens Tops,825,20.37,8.05,19.61,True,2022-09-22 20:31:35
8543,Smart Electronics Range 2618,Electronics,Headphones,107,142.83,52.63,24.08,True,2023-08-19 23:53:09
8544,Essential Clothing Model 5510,Clothing,Activewear,605,27.71,12.71,21.15,True,2023-04-28 19:18:08
8545,Premium Electronics Model 9409,Electronics,Smartphones,391,135.86,51.42,15.45,False,2019-08-16 17:03:30
8546,Elite Home Set 9979,Home & Garden,Decor,975,7.2,2.74,13.56,True,2020-08-08 20:20:26
8547,Elite Beauty Line 9502,Beauty & Personal Care,Skincare,820,19.96,12.67,8.28,True,2022-02-23 06:18:06
8548,Value Sports Series 6504,Sports & Outdoors,Running,307,15.15,5.61,12.0,True,2023-05-15 17:22:18
8549,Classic Automotive Set 6347,Automotive,Interior Accessories,605,132.39,63.79,15.5,True,2022-09-26 03:39:43
8550,Essential Books Edition 3445,Books,Non-Fiction,526,24.68,14.24,3.33,True,2019-07-23 08:45:31
8551,Smart Toys Bundle 6500,Toys & Games,Video Games,714,22.82,9.94,18.11,True,2021-11-30 22:30:49
8552,Ultra Books Line 1143,Books,Childrens,408,16.11,8.04,6.2,True,2023-02-04 20:42:16
8553,Essential Home Bundle 8857,Home & Garden,Garden Tools,934,50.85,23.29,2.97,True,2022-03-04 14:59:33
8554,Smart Toys Line 6431,Toys & Games,Action Figures,258,59.01,33.28,2.54,True,2019-12-06 06:11:30
8555,Classic Electronics Set 3185,Electronics,Tablets,711,104.84,55.87,8.06,True,2022-09-05 11:02:30
8556,Ultra Automotive Set 7878,Automotive,Interior Accessories,120,39.46,17.47,8.08,False,2022-09-05 07:42:18
8557,Smart Beauty Set 1879,Beauty & Personal Care,Skincare,373,126.11,68.04,14.35,True,2023-11-24 17:41:36
8558,Value Clothing Series 5487,Clothing,Activewear,291,41.96,14.72,11.51,True,2021-05-31 13:50:03
8559,Classic Beauty Pack 9430,Beauty & Personal Care,Makeup,732,47.98,26.45,18.77,True,2023-10-20 19:19:56
8560,Premium Electronics Bundle 7497,Electronics,Tablets,680,318.78,186.33,0.58,False,2021-07-19 12:48:29
8561,Value Clothing Pack 5091,Clothing,Jeans,690,77.08,27.14,2.36,True,2022-06-01 16:25:33
8562,Elite Electronics Line 1627,Electronics,Cameras,154,146.72,80.43,6.27,True,2019-03-15 01:37:10
8563,Smart Beauty Bundle 2908,Beauty & Personal Care,Hair Care,352,58.04,29.89,1.07,False,2022-02-16 01:05:20
8564,Premium Toys Bundle 1809,Toys & Games,Video Games,143,45.2,19.66,4.18,False,2021-01-12 09:53:21
8565,Pro Beauty Edition 9158,Beauty & Personal Care,Fragrance,363,145.55,59.59,18.21,True,2023-05-26 18:47:27
8566,Smart Electronics Range 3010,Electronics,Laptops,982,49.19,31.35,19.98,True,2023-01-23 09:08:56
8567,Premium Sports Collection 625,Sports & Outdoors,Running,727,23.45,11.6,14.86,True,2019-05-14 01:55:30
8568,Eco Toys Line 9985,Toys & Games,Outdoor Play,138,33.35,16.25,14.32,True,2023-09-01 19:33:57
8569,Classic Electronics Edition 8105,Electronics,Smartphones,985,150.72,91.03,15.71,True,2020-03-23 05:24:55
8570,Classic Books Pack 539,Books,Fiction,757,41.52,19.3,20.05,True,2021-07-17 05:27:32
8571,Smart Electronics Set 3158,Electronics,Smartphones,508,39.57,23.41,21.09,True,2020-03-29 23:34:47
8572,Value Electronics Edition 3360,Electronics,Smart Home,283,94.59,49.21,8.54,True,2020-06-23 16:47:19
8573,Classic Home Pack 1238,Home & Garden,Storage,241,29.01,11.99,10.47,True,2020-12-12 06:08:01
8574,Value Books Set 6422,Books,Education,410,54.56,24.84,20.24,True,2023-10-21 00:59:58
8575,Smart Electronics Collection 4750,Electronics,Smart Home,146,59.08,21.09,5.35,True,2023-10-18 21:17:02
8576,Premium Electronics Range 3473,Electronics,Smartphones,449,78.06,37.62,23.57,False,2023-07-04 17:27:28
8577,Premium Clothing Line 3918,Clothing,Mens Tops,962,91.16,57.52,20.97,True,2020-12-14 01:53:09
8578,Elite Clothing Line 4869,Clothing,Womens Tops,800,101.05,54.53,11.08,True,2020-03-16 19:11:13
8579,Value Clothing Range 8691,Clothing,Womens Tops,741,36.35,19.02,12.89,True,2023-02-02 19:21:56
8580,Classic Home Range 1246,Home & Garden,Bedding,351,13.31,8.13,10.99,True,2022-05-09 08:41:07
8581,Eco Books Pack 7549,Books,Business,618,20.61,7.97,5.8,True,2022-02-14 17:24:36
8582,Elite Home Series 1041,Home & Garden,Kitchen,972,14.18,8.35,6.08,False,2023-05-18 09:33:38
8583,Standard Beauty Bundle 6139,Beauty & Personal Care,Hair Care,589,33.23,18.58,7.64,True,2022-08-23 04:41:01
8584,Eco Toys Bundle 8595,Toys & Games,Action Figures,752,39.54,20.12,10.27,True,2019-06-14 22:28:13
8585,Eco Electronics Collection 280,Electronics,Laptops,571,118.87,55.34,22.35,True,2023-07-03 13:49:41
8586,Eco Electronics Collection 2915,Electronics,Smart Home,319,227.09,81.9,9.03,True,2020-03-03 16:08:50
8587,Essential Automotive Model 5453,Automotive,Interior Accessories,861,29.04,15.55,14.11,True,2022-07-03 04:28:09
8588,Smart Electronics Line 6831,Electronics,Laptops,187,301.3,156.91,2.3,True,2021-12-09 21:59:25
